"SwisNo","UnitNo","SiteName",CountyID,"County","Operator","Location","PlaceName","Zip","EnforAgent","Owner","Category","Activity","RegStatus","OpStatus",Latitude,Longitude,SiteID,UnitID
"19-AR-0003","01","Ascon Sanitary Landfill",19,"Los Angeles","","1605 South Alameda Street","Los Angeles (City)                      ","90745     ","City of Los Angeles","Watson Energy Systems Inc               ","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",33.799219999999998,-118.24093000000001,1836,1867
"47-CR-0030","01","Ash Creek                               ",47,"Siskiyou","US Forest Svc-Redding","S3, T39n, R/W                           ","McCloud                                 ","96057     ","County of Siskiyou","US Forest Svc-Redding","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",41.259439999999998,-121.95,4570,4644
"15-CR-0060","01","Ash Street Burn Dump",15,"Kern","County of Kern Waste Management Dept.","300 Ft Fr Mary St/off AshSt-T32S,R24ES17","Taft                                    ","93268     ","County of Kern","County of Kern Waste Management Dept.","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",35.152119999999996,-119.43668,1089,1103
"01-AA-0305","01","Asphalt Shingle Recyclers, LLC",1,"Alameda","Asphalt Shingle Recyclers, LLC","5900 Coliseum Way","Oakland                                 ","94621     ","County of Alameda","McCosker Equipment","Transfer/Processing                ","Inert Debris Type A Proc. Operation","Notification                       ","Active                             ",37.760550000000002,-122.20892000000001,11218,11770
"38-AA-0016","01","Associated Trucking, Inc.",38,"San Francisco","Associated Trucking, Inc.","350-400 Paul Avenue","San Francisco                           ","94124     ","County of San Francisco                 ","The Cambay Group, Inc.","Transfer/Processing                ","Small Vol CDI Debris Proc. Operation","Notification                       ","Closed",37.723570000000002,-122.39955,10688,11056
"49-CR-0041","01","Asti Road Landfill",49,"Sonoma","","Asti Rd. and Santana Dr.","Cloverdale                              ","95425     ","County of Sonoma","City of Cloverdale","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",38.787300000000002,-123.009,11261,11830
"19-AA-0863","01","Athens Services",19,"Los Angeles","Athens Services","14048 E. Valley Blvd.","Industry                                ","91746     ","County of Los Angeles","Arakelian Enterprises, Inc.","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",34.041289999999996,-117.98488999999999,1510,1539
"19-AR-5581","04","Athens Sun Valley Mat. Rec. & TS",19,"Los Angeles","Arakelian Enterprises, Inc.","11121 Pendleton Street","Sun Valley (In Los Angeles)             ","91353     ","City of Los Angeles","Arakelian Enterprises, Inc.","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",34.239260000000002,-118.3741,1997,11069
"07-AA-0070","01","Atlas Tree Service, Inc.",7,"Contra Costa","Atlas Tree Services, Inc.","150 Medburn St.","Concord                                 ","94520     ","County of Contra Costa","Atlas Tree Service, Inc.","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",38.021000000000001,-122.02567999999999,11319,11911
"49-AA-0393","01","Atlas Tree Waste Recycling",49,"Sonoma","Atlas Tree Surgery","6303 Sebastopol Road (Hwy 12)","Sebastopol                              ","95472     ","County of Sonoma","Lane, Glen","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",38.40493,-122.81264,10539,10803
"10-CR-0019","01","Auberry Disposal Site",10,"Fresno","Auberry Civic Club                      ","North Fork Bass Lake Rd/Powerhouse Rd","Auberry                                 ","93602     ","County of Fresno                        ","US Forest Svc-Clovis","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",37.563899999999997,-119.29156999999999,480,489
"31-AA-0601","01","Auburn Placer Disposal Transfer Station",31,"Placer","Auburn Placer Disposal Service Inc      ","12305 Shale Ridge Rd; Parcel #52-010-22","Auburn                                  ","95602     ","County of Placer","Auburn Placer Disposal Service Inc      ","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",38.955370000000002,-121.09323999999999,2835,2868
"31-AA-0310","01","Auburn Sanitary Landfill Site",31,"Placer","","Shale Ridge Rd; 1 Mi E Of Hwy 50","Auburn                                  ","95602     ","County of Placer","City Of Auburn Public Works Dept        ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",38.955260000000003,-121.09086000000001,2828,2861
"16-AA-0004","01","Avenal Regional Landfill",16,"Kings","Madera Disposal Systems, Inc.","1200 Skyline Blvd","Avenal                                  ","93204     ","County of Kings                         ","City Of Avenal","Disposal                           ","Solid Waste Landfill","Permitted                          ","Active                             ",36.011949999999999,-120.11535000000001,1217,1231
"05-AA-0009","01","Avery Transfer Station",5,"Calaveras","County Of Calaveras","4541 Seagale Road, Avery, CA","Avery                                   ","95224     ","County of Calaveras","County Of Calaveras","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",38.206110000000002,-120.36528,186,189
"05-CR-0004","01","Avery/Burn Site                         ",5,"Calaveras","County Of Calaveras","Avery Sheep Ranch Rd                    ","Avery                                   ","95223     ","County of Calaveras","US Forest Svc-Calaveras Dist Ofc","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",38.20167,-120.375,204,206
"19-AR-1260","01","Azteca Roll Off",19,"Los Angeles","Azteca Roll Off","1768 E. 43rd St.","Los Angeles (City)                      ","90058     ","City of Los Angeles","Sheila J. Greenway","Transfer/Processing                ","Small Vol CDI Debris Proc. Operation","Notification                       ","Active                             ",34.004600000000003,-118.2411,11341,11937
"19-AA-0013","02","Azusa Land Reclamation Co. Landfill",19,"Los Angeles","Azusa Land Reclamation Co. Inc.","1211 West Gladstone Street","Azusa                                   ","91702     ","County of Los Angeles","Azusa Land Reclamation Co. Inc.","Disposal                           ","ACW Disposal Site","Permitted                          ","Active                             ",34.116999999999997,-117.925,1345,1367
"19-AA-0013","01","Azusa Land Reclamation Co. Landfill",19,"Los Angeles","Azusa Land Reclamation Co. Inc.","1211 West Gladstone Street","Azusa                                   ","91702     ","County of Los Angeles","Azusa Land Reclamation Co. Inc.","Disposal                           ","Inert Waste Disposal Site","Permitted                          ","Active                             ",34.116999999999997,-117.925,1345,1366
"19-AA-0013","06","Azusa Land Reclamation Co. Landfill",19,"Los Angeles","Azusa Land Reclamation Co. Inc.","1211 West Gladstone Street","Azusa                                   ","91702     ","County of Los Angeles","Azusa Land Reclamation Co. Inc.","Disposal                           ","Solid Waste Landfill","Permitted                          ","Inactive",34.116999999999997,-117.925,1345,1371
"19-AA-0013","05","Azusa Land Reclamation Co. Landfill",19,"Los Angeles","Azusa Land Reclamation Co. Inc.","1211 West Gladstone Street","Azusa                                   ","91702     ","County of Los Angeles","Azusa Land Reclamation Co. Inc.","Transfer/Processing                ","Contaminated Soil Operation, Xfer  ","Permitted                          ","Active                             ",34.116999999999997,-117.925,1345,1370
"19-AA-0013","03","Azusa Land Reclamation Co. Landfill",19,"Los Angeles","Azusa Land Reclamation Co. Inc.","1211 West Gladstone Street","Azusa                                   ","91702     ","County of Los Angeles","Azusa Land Reclamation Co. Inc.","Waste Tire Site                    ","Major Waste Tire Facility          ","Permitted                          ","Active                             ",34.116999999999997,-117.925,1345,1368
"19-AA-1127","01","Azusa Transfer and MRF",19,"Los Angeles","Azusa Land Reclamation","1501 W. Gladstone","Azusa                                   ","91701     ","County of Los Angeles","Azusa Land Reclamation","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",34.114899999999999,-117.93253,11213,11764
"43-AA-0027","01","B and D Mushrooms, Inc.",43,"Santa Clara","B and D Mushrooms, Inc.","14255 Sycamore Avenue","San Martin                              ","94046     ","County of Santa Clara                   ","B and D Mushrooms, Inc.","Composting                         ","Composting Operation (Ag)","Notification                       ","Active                             ",37.101610000000001,-121.60469000000001,10533,10796
"40-AA-0037","01","B. Goodrow, Inc. Composting",40,"San Luis Obispo","Goodrow, Inc. Composting","3730 Calf Canyon Hwy /Hwy 58","Creston                                 ","93432     ","CalRecycle Enforcement Agency","Goodrow, B.,  Inc.","Composting                         ","Composting Facility (Mixed)        ","Permitted                          ","Active                             ",35.45382,-120.47834,10425,10651
"33-AA-0301","01","B.P. John Recycling Inc.",33,"Riverside","B.P. John Recycling, Inc.","28700 Mathews Road","Romoland                                ","92585     ","County of Riverside","Metzler Investements,  Calif. Lmt. Part.","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",33.738500000000002,-117.16126,10483,10737
"54-AA-0014","01","Badger Transfer Station",54,"Tulare","Tulare County","Road 260 At Avenue 468","Badger                                  ","93286     ","County of Tulare                        ","Tulare County","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",36.633229999999998,-118.99713,4946,5029
"33-AA-0006","01","Badlands Sanitary Landfill",33,"Riverside","County Of Riverside Waste Mgmt Dept","31125 Ironwood Avenue","Moreno Valley                           ","92555     ","County of Riverside","County Of Riverside Waste Mgmt Dept","Disposal                           ","Solid Waste Landfill","Permitted                          ","Active                             ",33.953490000000002,-117.11758,2931,2963
"56-AA-0011","01","Bailard Landfill",56,"Ventura","Ventura Regional Sanitation District","4105 West Gonzales Road","Oxnard                                  ","93030     ","County of Ventura","Ventura Regional Sanitation District","Disposal                           ","Solid Waste Disposal Site          ","Surrendered                        ","Closed",34.228569999999998,-119.22435,5125,5210
"30-AB-0390","01","Baker Canyon Green Recycling",30,"Orange","Baker Canyon Green Recycling","26986 Baker Canyon Road","Silverado                               ","92676     ","County of Orange                        ","Baker Canyon Green Recycling","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",33.765250000000002,-117.65967000000001,10375,10582
"36-AA-0373","01","Baker Medium Volume Transfer Processing",36,"San Bernardino","County of San Bernardino S.W. Mgt Div","Kelbaker Road (South Of I-15)","Baker                                   ","92309     ","County of San Bernardino                ","County of San Bernardino, Com. Serv.Dist","Transfer/Processing                ","Medium Volume Transfer/Proc Fac    ","Permitted                          ","Active                             ",35.2577,-116.05681,3432,3474
"36-AA-0049","01","Baker Refuse Disposal Site",36,"San Bernardino","County of San Bernardino S.W. Mgt Div","72799 Soda Baker Road","Baker                                   ","92309     ","County of San Bernardino                ","County of San Bernardino S.W. Mgt Div","Disposal                           ","Solid Waste Disposal Site          ","Suspended                          ","Closed",35.233899999999998,-116.05897,3348,3389
"15-AA-0273","02","Bakersfield Metropolitan (Bena) SLF",15,"Kern","County of Kern Waste Management Dept.","2951 Neumarkel Road","Caliente                                ","93220     ","County of Kern","County of Kern Waste Management Dept.","Composting                         ","Composting Facility (Green Waste)  ","Permitted                          ","Absorbed",35.344670000000001,-118.7595,971,10810
"15-AA-0273","01","Bakersfield Metropolitan (Bena) SLF",15,"Kern","County of Kern Waste Management Dept.","2951 Neumarkel Road","Caliente                                ","93220     ","County of Kern","County of Kern Waste Management Dept.","Disposal                           ","Solid Waste Landfill","Permitted                          ","Active                             ",35.344670000000001,-118.7595,971,983
"15-AA-0044","01","Bakersfield Sanitary Landfill",15,"Kern","County of Kern Waste Management Dept.","4200 Panorama Dr","Bakersfield                             ","93306     ","County of Kern","City Of Bakersfield","Disposal                           ","Solid Waste Landfill","Permitted                          ","Closing",35.414180000000002,-118.94949,922,931
"54-AA-0010","01","Balance Rock Disposal Site",54,"Tulare","Tulare County","Mountain Rd M-9;1.5 Mi No Of Bal Rock","California Hot Springs                  ","93207     ","County of Tulare                        ","Tulare County","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",35.810670000000002,-118.65416999999999,4942,5025
"54-AA-0032","01","Balance Rock Transfer Station",54,"Tulare","Tulare County","44311 Sugarloaf Dr. / Balance Rock LF","California Hot Springs                  ","93207     ","County of Tulare                        ","Tulare County","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",35.810969999999998,-118.65694999999999,4961,5044
"10-CR-0050","01","Balch Camp Disposal Site",10,"Fresno","","Trimmer Springs Road","Fresno                                  ","99999     ","County of Fresno                        ","PG&E Fresno","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",36.90305,-119.12305000000001,511,520
"56-CR-0041","01","Balcom Canyon II",56,"Ventura","Glg Agricultural Properties             ","7980 Balcom Cyn Rd,e. Side Of Balcom Cyn","Somis                                   ","93066     ","County of Ventura","Edward and Aleida Lukas Trust","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",34.316110000000002,-118.95914999999999,5182,5269
"56-CR-0041","01","Balcom Canyon II",56,"Ventura","Glg Agricultural Properties             ","7980 Balcom Cyn Rd,e. Side Of Balcom Cyn","Somis                                   ","93066     ","County of Ventura","EKJ Farms LP","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",34.316110000000002,-118.95914999999999,5182,5269
"56-CR-0042","01","Balcom Canyon III",56,"Ventura","California Land Clearing                ","7902 Balcom Canyon Road","Somis                                   ","93066     ","County of Ventura","Guadalajara Ranch LLC","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",34.312390000000001,-118.95864,5183,5270
"04-CR-0014","01","Bald Rock Road Dump",4,"Butte","","0.25 mi from Oro - Quincy Hwy","Berry Creek                             ","95916     ","County of Butte","Murphy, Norma C.","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",39.647559999999999,-121.42433,159,162
"42-CR-0015","01","Ballard Canyon Road (2136)",42,"Santa Barbara","County Of Santa Barbara Public Works Dep","W Of Chalk Hill Rd","Santa Ynez                              ","93463     ","County of Santa Barbara                 ","County Of Santa Barbara Public Works Dep","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",34.612679999999997,-120.16023,4259,4314
"07-CR-0041","01","Banks Pumping Plant Waste Fill",7,"Contra Costa","Calif Dept Of Water Resources           ","5280 Bruns Road","Byron                                   ","94514     ","County of Contra Costa","California Water Resources Board        ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",37.80301,-121.61453,338,342
"39-CR-0018","01","Barber Private Dump",39,"San Joaquin","Barber, George","29247  N Thorton Rd ; S28 T5n R5e Mdb&M","Thornton                                ","95680     ","County of San Joaquin","Barber, George","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",38.249310000000001,-121.43787,4043,4096
"12-CR-0052","01","Barri Ranch",12,"Humboldt","Bureau of Land Management","6188 Centerville Ranch","Ferndale                                ","95536     ","County of Humboldt","Bureau of Land Management","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",40.551389999999998,-124.35554999999999,10186,10284
"36-AA-0046","02","Barstow Sanitary Landfill",36,"San Bernardino","County of San Bernardino S.W. Mgt Div","32553 Barstow Rd. ( 3 Mi of  Barstow )","Barstow                                 ","92311     ","County of San Bernardino                ","County of San Bernardino S.W. Mgt Div","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Permitted                          ","Active                             ",34.836170000000003,-117.01773,3345,12012
"36-AA-0046","01","Barstow Sanitary Landfill",36,"San Bernardino","County of San Bernardino S.W. Mgt Div","32553 Barstow Rd. ( 3 Mi of  Barstow )","Barstow                                 ","92311     ","County of San Bernardino                ","County of San Bernardino S.W. Mgt Div","Disposal                           ","Solid Waste Landfill","Permitted                          ","Active                             ",34.836170000000003,-117.01773,3345,3386
"36-AA-0488","01","Barstow Transfer Station",36,"San Bernardino","Burrtec Waste Industries","250 Elks Lane","Barstow                                 ","92311     ","County of San Bernardino                ","Burrtec Waste Industries","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Proposed                           ","Planned                            ",34.880540000000003,-117.09254,11396,12005
"14-CR-0020","01","Bartell Road IDS",14,"Inyo","","East end Bartell Rd. at Owens River","Big Pine                                ","93513     ","County of Inyo                          ","County of Lso Angeles Dept.  Water Power","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",37.159170000000003,-118.25584000000001,10098,10121
"10-CR-0076","01","Basin-II-2 Disposal Site",10,"Fresno","","SE of  E California & W S. Bisceglia Ave","Fresno                                  ","93725     ","County of Fresno                        ","Fresno Metropolitian Flood Control Dist.","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",36.718879999999999,-119.758,10624,10952
"18-AA-0009","01","Bass Hill Landfill",18,"Lassen","Lassen Regional Solid Waste Mgmt. Author","469-700 Johnstonville Dump Rdoff Hwy 395","Johnstonville                           ","96130     ","County of Lassen","Bureau of Land Management","Disposal                           ","Solid Waste Landfill","Permitted                          ","Active                             ",40.352809999999998,-120.55508,1304,1322
"18-AA-0009","01","Bass Hill Landfill",18,"Lassen","Lassen Regional Solid Waste Mgmt. Author","469-700 Johnstonville Dump Rdoff Hwy 395","Johnstonville                           ","96130     ","County of Lassen","County Of Lassen Public Works Dept","Disposal                           ","Solid Waste Landfill","Permitted                          ","Active                             ",40.352809999999998,-120.55508,1304,1322
"20-CR-0001","01","Bass Lake Dump                          ",20,"Madera","","Road 222 1 Mi Nw Road 432 Bass Lake     ","Bass Lake                               ","93604     ","County of Madera","US Forest Svc-Clovis","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",37.344999999999999,-119.59667,2166,2196
"07-CR-0036","01","Bauman Landscape, Inc                   ",7,"Contra Costa","","115 Brookside Dr                        ","Richmond                                ","99999     ","County of Contra Costa","Bauman, Michael                         ","Composting                         ","Composting Facility (Other)","Unpermitted                        ","Clean Closed                       ",37.933329999999998,-122.34999999999999,333,337
"41-AA-0197","01","Bay Area Organic Green Waste T/S",41,"San Mateo","Elmer Cano","766 Warrington Ave.","Redwood City                            ","94063     ","County of San Mateo                     ","Darin Muneno","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",37.48122,-122.20591,11340,11936
"41-CR-0005","01","Bay Road",41,"San Mateo","","2100 Bay Road","East Palo Alto                          ","94303     ","County of San Mateo                     ","Palo Alto Boat Works                    ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",37.476190000000003,-122.12255,4202,4257
"38-AA-0015","01","Bay View Green Waste Mgt. Company",38,"San Francisco","Bhas, Sanjay","1300 Carrol Way","San Francisco                           ","94124     ","County of San Francisco                 ","D'Arcy, Mike","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Active                             ",37.722549999999998,-122.38806,10634,10970
"37-CR-0007","01","Bayscene Mh Park (Cays)",37,"San Diego","","100 Woodlawn","Chula Vista                             ","91910     ","County of San Diego                     ","Bayscene Pacific, LLC","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",32.642189999999999,-117.09994,3805,3847
"58-AA-0001","01","Beale AFB Sanitary Landfill (No. 2 & 3)",58,"Yuba","US Dept Of Air Force-Beale Afb","6th & `B` Sts","Beale Air Force Base                    ","95903     ","County of Yuba","US Dept Of Air Force-Beale Afb","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",39.100000000000001,-121.38,5258,5345
"58-CR-0001","01","Beale Air Force Base Landfill No. 1",58,"Yuba","US Dept Of Air Force-Beale Afb","Beale Air Force Base Off John Mandry Dr.","Beale Air Force Base                    ","95903     ","County of Yuba","US Dept Of Air Force-Beale Afb","Disposal                           ","Solid Waste Disposal Site          ","Not Currently Regulated            ","Closed",39.086669999999998,-121.425,5276,5366
"51-CR-0007","01","Bear River Disposal Site",51,"Sutter","County Of Sutter Public Works Dept      ","1 1/4 Miw Of Pleasant Grove Rdt13n, R4e","Rio Oso                                 ","95674     ","County of Yuba","County Of Sutter Public Works Dept      ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",38.976669999999999,-121.515,4842,4918
"29-CR-0024","01","Bear River High School DS",29,"Nevada","","11350 Magnolia Road","Grass Valley                            ","95049     ","County of Nevada                        ","Nevada Union High School District","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",39.047319999999999,-121.07279,10277,10456
"03-CR-0013","01","Bear River Reservoir Dump               ",3,"Amador","US Forest Svc-Pioneer","Road 8n10 Lower Bear River Res, Eldornf ","Amador City (Amador)                    ","95666     ","County of Amador","US Forest Svc-Pioneer","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",38.539999999999999,-120.26000000000001,111,113
"15-AA-0250","01","Bear Valley CSD Transfer Station",15,"Kern","Bear Valley Community Services District ","28999 Lower Valley Road","Tehachapi                               ","93561     ","County of Kern","Bear Valley Community Services District ","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",35.158340000000003,-118.64731,959,971
"22-CR-0002","01","Bear Valley Landfill",22,"Mariposa","County Of Mariposa",".9 Mi N/O Bear Vlly Rd,just W/O Hwy 49 N","Bear Valley                             ","95338     ","County of Mariposa","County Of Mariposa","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",37.581330000000001,-120.122,2246,2278
"02-AA-0003","01","Bear Valley Transfer Station",2,"Alpine","County Of Alpine Public Works Dept","Creekside Rd., Common Area `e`","Bear Valley                             ","95223     ","County of Alpine","County Of Alpine Public Works Dept","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",38.462780000000002,-120.04000000000001,87,89
"33-CR-0036","01","Beaumont LF",33,"Riverside","County Of Riverside Waste Mgmt Dept","4th Street, Sec 9 T3s R1w","Beaumont                                ","92223     ","County of Riverside","County Of Riverside Waste Mgmt Dept","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",33.944000000000003,-116.974,3062,3095
"33-AA-0339","01","Beaumont Maintenance Yard",33,"Riverside","Riverside County Transportation Dep.","10-901 Hannon Rd.","Beaumont                                ","92223     ","County of Riverside","Riverside County Transportation Dept.","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",33.964669999999998,-117.00548999999999,11178,11718
"43-AN-0029","01","Beck`s Property and Tree Service",43,"Santa Clara","Beck's Property and Tree Service","1055 Cimmerical Court, Lot E","San Jose                                ","95112     ","City of San Jose                        ","Johnson, Faye and Carole Keeton","Composting                         ","Chipping and Grinding Activity Fac./ Op.","Notification                       ","Closed",37.369450000000001,-121.88753,10647,11099
"19-AR-5009","01","Beeco Landfill",19,"Los Angeles","","1500 E. Lomita","Wilmington (In Los Angeles)             ","90744     ","City of Los Angeles","","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",33.794580000000003,-118.24970999999999,1887,1918
"19-AA-0802","01","Bel Air Street Maintenance Dist Yard    ",19,"Los Angeles","City Of Los Angeles Bur Of Street Maint ","11165 Missouri Avenue                   ","Los Angeles (City)                      ","90025     ","City of Los Angeles","City Of Los Angeles Bur Of Street Maint ","Transfer/Processing                ","Medium Volume Transfer/Proc Fac    ","Permitted                          ","Active                             ",34.04392,-118.44288,1456,1484
"19-AK-0001","01","Bel-Art Waste Transfer Station",19,"Los Angeles","Consolidated Disposal Services L.L.C.   ","2501 East 68th Street","Long Beach                              ","90805     ","County of Los Angeles","Consolidated Disposal Services L.L.C.   ","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",33.878270000000001,-118.16314,1759,1790
"34-CR-5002","01","Bell (Old Sac City)",34,"Sacramento","City Of Sacramento Waste Management     ","28th And A Streets","Sacramento                              ","95814     ","County of Sacramento","City Of Sacramento Waste Management     ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",38.583329999999997,-121.46666999999999,3165,3204
"37-CR-0088","01","Bell Jr High SLF/Sweetwater II",37,"San Diego","","620 S. Briarwood Rd.","San Diego                               ","92139     ","City of San Diego                       ","","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",32.687080000000002,-117.03833,3884,3926
"21-AA-0048","01","Bellam Blvd LF AKA San Rafael LF",21,"Marin","City Of San Rafael                      ","So Of Bellam Blvd & East Of Windward","San Rafael                              ","94901     ","County of Marin                         ","City Of San Rafael                      ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",37.953589999999998,-122.49025,2207,2239
"30-AB-0440","01","Bellis Park Yard - LVT Op.",30,"Orange","City of Buena Park","7171 Eight Street","Buena Park                              ","90620     ","County of Orange                        ","City of Buena Park","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",33.867559999999997,-118.0099,10894,11359
"33-AA-0128","01","Belltown I",33,"Riverside","County Of Riverside Waste Mgmt Dept","North Of Hwy 60 On Hall Ave","Rubidoux                                ","92509     ","County of Riverside","Inland Concrete Enterprises","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",34.009180000000001,-117.39165,2962,2994
"41-AA-0166","01","Belmont Island Park Landfill",41,"San Mateo","","Belmont Island Pk,ne Of Marineworld Pkwy","Belmont                                 ","94002     ","County of San Mateo                     ","City Of Belmont                         ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",37.531100000000002,-122.2714,4182,4236
"36-AA-0485","01","Bemus Landscape, Inc.",36,"San Bernardino","Bemus Landscape, Inc.","8005 Pine Ave.","Chino                                   ","91708     ","County of San Bernardino                ","Chino Holding Co.","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",33.955269999999999,-117.62932000000001,11368,11973
"44-CR-0003","01","Ben Lomond Cya Disposal Site",44,"Santa Cruz","","13575 Empire Grade Road","Santa Cruz                              ","95060     ","CalRecycle Enforcement Agency","California Department Of Forestry-Fire  ","Disposal                           ","Solid Waste Disposal Site          ","Unpermitted                        ","Closed",37.129240000000003,-122.17151,4400,4463
"44-AA-0009","01","Ben Lomond LF  Wood Waste Chipping Op.",44,"Santa Cruz","County of Santa Cruz","9835 Newell Creek Road","Ben Lomond                              ","95005     ","CalRecycle Enforcement Agency","County of Santa Cruz","Composting                         ","Composting Operation (Green Waste) ","Notification                       ","Active                             ",37.093960000000003,-122.07752000000001,10314,10501
"44-AA-0003","01","Ben Lomond Solid Waste Disposal Site",44,"Santa Cruz","County of Santa Cruz","9835 Newell Creek Road","Ben Lomond                              ","95005     ","CalRecycle Enforcement Agency","County Of Santa Cruz","Disposal                           ","Solid Waste Disposal Site          ","Permitted                          ","Closed",37.09375,-122.07535,4392,4455
"44-AA-0005","01","Ben Lomond Transfer Station",44,"Santa Cruz","County Of Santa Cruz","9835 Newell Creek Road","Ben Lomond                              ","95005     ","CalRecycle Enforcement Agency","County Of Santa Cruz","Transfer/Processing                ","Large Volume Transfer/Proc Facility","Permitted                          ","Active                             ",37.095390000000002,-122.07827,4394,4457
"12-CR-0005","01","Benbow Landfill",12,"Humboldt","","W Of Benbow Inn, S Fork Eel R, Gravel Rd","Benbow                                  ","95542     ","County of Humboldt","Benbow Lake State Park                  ","Disposal                           ","Solid Waste Disposal Site          ","Pre-regulations                    ","Closed",40.0625,-123.80992000000001,733,742
"37-AA-0985","01","Benchmark Landscape- Poway Branch",37,"San Diego","Benchmark Landscape- Poway Branch","12575 Stowe Dr.","Poway                                   ","92064     ","County of San Diego                     ","Benchmark Pomerado LLC","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",32.942019999999999,-117.05029,11286,11866
"37-AA-0986","01","Benchmark Landscape- San Marcos",37,"San Diego","Benchmark Landscape- San Marcos Branch","145 N. Pacific St.","San Marcos                              ","92069     ","County of San Diego                     ","Benchmark Landscape LLC","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",33.147799999999997,-117.1919,11287,11867
"37-AA-0987","01","Benchmark Landscape- Spring Valley",37,"San Diego","Benchmark Landscape- Spring Valley","3763 Bancroft Dr.","Spring Valley                           ","91977     ","County of San Diego                     ","Benchmark Landscape LLC","Transfer/Processing                ","Limited Volume Transfer Operation","Notification                       ","Active                             ",32.875799999999998,-117.0153,11288,11868
